,wAP0021_d0_1A,wAP0022_d0_4A,wAP0023_d4_8A,wAP0024_d4_49A,wAP0025_d8_9A,wAP0026_d8_71A,wAP0028_d4_52A,wAP0030_d8_53A,wAP0032_d8_74A,wAP0033_d0_75A,wAP0035_d0_80A,wAP0036_d4_76A,wAP0021_d8_54A,wAP0031_d4_55A,wAP0034_d0_56A,wAP0035_d4_57A,wAP0037_d0_63A,wAP0038_d8_58A,wAP0040_d8_59A,wAP0041_d4_64A,wAP0043_d4_60A,wAP0045_d8_65A,wAP0046_d4_62A,wAP0047_d0_66A,wAP0048_d4_67A,wAP0049_d0_68A,wAP0049_d8_61A,wAP0050_d4_69A,wAP0054_d8_70A
Q10567,0.834376168,1.092340152,0.072833979,0.913702147,0.218534422,0.786991175,0.278999072,-0.212885131,0.047165626,-0.771884025,-0.597505041,0.289220304,0.959300478,0.160875337,0.685397151,0.033547609,0.360084988,0.099367794,-0.247073683,0.430259546,-0.540076455,NA,-0.332918898,0,-0.1848234,0.607060052,-0.539594464,-0.312191573,0.035624624
Q10713,2.057793669,2.384636681,-0.374127948,0.755510793,-1.514289498,NA,0.768632557,-0.77366923,-0.154543479,0.94138587,0.498263969,-0.25798936,0.14536369,0.9322741,0.147960117,-0.826812102,NA,-0.223246037,-0.212170513,0.249926104,-0.017886523,NA,-0.329635912,-0.086698377,0.93543309,-0.035937341,NA,-0.320420401,-0.75894134
Q12765,-0.078507902,1.243187358,NA,0.655183462,1.313397038,0,0.507840986,-0.111978703,-0.062956613,-0.074596069,-2.025759757,0.734428813,0.046937721,-0.430850769,-2.623906129,-1.047472552,0.656691169,-1.910426208,-1.573279098,0.483573746,-0.105708643,0.068433962,0.587434141,NA,-0.635233591,-0.561308479,-2.891811001,-0.57920757,0.677787248
Q12836,-2.513619628,-0.9262008,-1.050162978,-1.285408974,-1.311336818,0.21945942,-1.530744809,0.189242348,-0.054880484,0.040696978,0.850975424,0.444890623,-0.914058633,0.508868939,-0.071004703,-0.025991681,-0.256041497,0.064492625,0.060634354,-0.090579219,0.254792818,0.806755806,-0.303816091,-0.121441237,-0.766593635,0.272371514,0.62691981,-0.247792464,-0.110903609
Q12846,-0.008792896,-1.020963071,0.518227986,-0.442525023,-0.398748101,-0.853565881,-0.514369629,0.725952473,0.44575019,-1.335462711,-0.432204152,0.260551437,0.890706096,0.777939973,-0.518508122,-0.935968015,-0.997411509,-0.404494328,0.313496406,0.494209477,NA,0.038065116,-1.494727969,0,0.319123418,-0.322302615,1.283611846,-0.518521269,0.171332779
Q12849,-0.09095897,0.607574549,0.753728064,0.106637929,0.133929675,0.33327661,0.643269616,-0.548519051,-0.303698404,-0.594861376,-0.689258834,-0.323472371,0.728341932,0.50629343,-1.190406757,-0.57151031,-1.428535134,-1.426681701,-0.784550707,0.504485866,0.439301313,NA,-0.498973687,-0.266235814,0.045322424,0.266628894,-0.282636124,0.107505284,0.528491273
Q12864,-0.220435623,0.125997784,0.760863471,-1.434818583,1.4416813,NA,-0.628275291,-0.273552923,-0.476272108,0.986643464,0.72608127,2.3259109,-1.906166297,-0.280971987,-1.294747152,-0.33062994,-0.518144335,NA,2.351662337,-0.333464857,-1.397615369,2.362150257,-0.771092345,NA,-0.775291931,-0.519365995,NA,0.276168387,1.23066587
Q12904,0.548997453,-1.503790342,-1.144520542,-0.142313319,0.636340899,0.460946512,0.177327392,-0.017474198,-0.32523527,-0.18458809,-0.247834689,-0.732558999,-2.329005279,0.252842715,-0.209574108,-0.243784584,0.057107694,-0.754771783,0.60702356,-0.521347104,0.463592365,0.514491448,-0.119575575,0.313768288,-0.343537401,-0.117613397,-0.008149046,-0.509123722,0.286836206
Q12907,-0.310732895,0.276872443,0,-0.600340836,-0.224752749,-0.156627692,-1.083759178,-0.065957477,0.348166233,-0.631343987,-0.463406525,-0.148899333,-0.453668947,-0.228776577,0.353874653,0.100543911,0.488154642,0.216824714,0.162994128,-0.114203995,-0.285169182,-1.075282994,0.04066084,-0.835307352,0.425200073,0.169016748,0.022585506,0.909446395,-0.129078145
Q12931,0.471260759,-0.258219626,-0.088055443,-0.442772944,0.423189715,-0.261539526,0.228214487,-0.120214403,0.020756119,-0.152568609,-0.116155186,-0.079979852,0.211309657,-0.086883532,0.40212622,-0.024442508,0.248050582,0.38448583,0.214210969,0.297146352,0,-0.361162945,0.423999138,-0.36314474,-0.112676046,0.115148857,-0.026060475,0.131102877,-0.020411957
Q12933,0.558975702,0.592107816,0.739482238,-0.19355091,-0.814703593,-2.012469168,0.969434632,-0.073718496,NA,-0.365316954,-0.707690186,-0.511730343,NA,0.72556474,-0.23957593,-0.75078855,-0.435877626,-1.04558569,0.289018123,-0.50373025,-0.803014357,NA,-0.46056963,0.148737644,-1.016468168,-0.431826905,-0.200210627,-0.486674506,-0.171486276
Q13011,0.27455397,-0.407215865,0.022739234,0.250371896,0.464435409,0.192820309,0.472740894,0.390335917,0.418102165,-0.333861006,-0.187337246,-0.371283788,-0.321641319,0.190292917,0.526987231,-0.051455074,0.313577548,0.076367704,0.170059454,0.369607677,-0.26697488,0.587601353,0.20397797,-0.081497764,-0.114417704,0.000909986,-0.02451899,0.214728321,-0.771053039
Q13098,0.179958168,0.001673408,0.76636661,-0.046577622,-0.515180972,0.51948142,-0.200419626,-0.49138319,-1.095066496,0.325042228,0.061224707,0.373246981,-0.100643251,0.028626071,-0.04184697,0.304282737,-0.416534564,-0.442616823,-0.553026637,0.089215137,0.3918435,-0.273116552,0.411842969,-0.631787011,0.263299789,0.141902456,-0.203452883,-0.021514018,0.675205134
Q13137-4,-1.127868565,-0.277330723,-0.419646294,-0.079661173,NA,0.663749844,-0.356628054,0.038447601,-1.114715667,-0.575996937,0.251427746,0.099907028,-0.453987401,0.660586314,0.238519035,-0.44424112,0.500427036,-0.170540156,0.3060771,0.787941186,0.804664857,1.262643428,0.946892665,-0.302307315,-0.1116954,0.053493562,-0.869645574,0.597496773,0.850281837
Q13153,0.465730661,0.663753155,-0.673930347,-1.066347944,0.006093862,-0.58477958,0.51704457,0.199771629,0.733117201,-0.424057634,0.189910191,0.801747065,0.204725557,0.198693427,-0.92750156,-0.678508349,-1.270212549,-0.375986299,-0.193316858,-0.042541357,-1.105893947,NA,0.515570549,1.22227815,-1.26921917,0.817015049,NA,-0.526624668,-0.080685392
Q13177,0.19473248,-0.111591713,-0.071272996,-0.063094243,-0.321916402,0.037106649,0.025953168,-0.026421916,-0.02072151,0.266785687,0.074038136,0.13294399,0.283138588,-0.039390653,-0.119810646,0.098533759,0.032837998,-0.124484905,0.294423097,0.375969141,0.141167461,-1.152454744,-0.07107079,0.49037925,0.204157523,0.513759686,0.078710172,-0.091429043,-0.444080261
Q13185,0.203556095,0.000579304,1.389575611,-0.411506288,0.534116685,-1.314340272,0.563664357,0.684435349,1.055937059,2.671445266,0.452536655,0.023076165,-0.507068519,-1.805955703,-1.807864779,0.403098241,-1.707223295,NA,-1.197031298,-0.496848072,-1.381437258,-0.888594874,0.261423123,-0.540685372,NA,-0.106445467,NA,-1.014502249,-0.08416444
Q13200,0.205661398,0.858013083,0.423584306,0.426989665,0.043079063,0.257211579,-0.168186797,-0.072409393,0.40882111,0.396193653,-0.061538014,0.603980707,-0.329848758,-0.000147632,0.139936629,-0.359613133,0.137561359,-0.072582841,-0.065736236,0.046270626,-0.47578948,0.142331345,-0.383474584,-0.007737186,-0.309809517,0.005476399,-0.563481806,-0.00981783,-0.114193851
Q13217,-0.072834162,0.217710865,-0.104432606,-0.03385035,-0.320442023,0.34703776,-0.049503394,-0.392545922,0.140700155,-0.559770243,-0.014471854,-0.108786484,0.538837884,0.195954382,0.343810602,0.173907255,-0.040788659,0.020988587,0.225837401,-0.443460736,0.079280981,-0.550976603,-0.254918527,0.580732755,-0.072801411,0.343200698,0.288970475,0.307861742,0.341987711
Q13263,-0.166171457,NA,0.013852694,0.210234507,1.412550048,-0.315344146,-0.734910274,-1.461035477,-1.389811166,1.452671764,0.535836229,0.825826695,0.246987993,-0.311260272,0.176072998,-0.085233333,1.429429568,-1.194735766,-0.283996475,-0.449530247,-0.531117925,0.25921804,-0.204179473,0.469945836,-0.146140688,-0.158379415,-1.751359076,-0.343766424,-0.345578101
Q13277,-0.986932716,-0.876623789,-0.006127099,-0.728891416,-0.412347649,0.08183819,0.110750378,-0.475494126,0.418986369,-1.147485123,0,-0.135039216,0.039196167,-0.100089931,0.333944742,0.226695931,0.59431523,0.77925544,-0.26938406,-0.246034664,0.289326579,NA,0.184885218,0.873601822,-0.429968048,0.338554065,0.669691124,0.838508129,0.290034631
Q13310,0.15925637,-0.353920053,0.469802943,-0.449165736,0.022366676,-1.108735939,0.313449025,0.09825002,-1.12565298,-0.683584056,-0.02574424,-0.182129446,0.584563681,0.041436643,-0.318840578,-0.023160936,-0.223606802,0.023007994,-0.364283117,0.204170473,-0.251715292,-0.974780589,0.0083907,0.046810789,-0.368088346,-0.204927068,-0.341305052,-0.152233726,-0.236648174
Q13368,-1.098311231,0.474499447,-0.839638478,NA,0.06234247,1.040633104,-1.466346464,-0.552252776,0.012677196,0.144102545,0.316224878,-0.555729127,0.107356458,0.083825526,-1.458760287,0.63122467,-1.754777265,NA,0.7593855,0.662750494,1.157662611,0.346891885,-0.191994842,-0.107862281,1.679609228,-1.252595549,-0.165043559,0.831046355,0.223685058
Q13409,-0.400023401,0.381716052,0.588921654,0.207406415,0.046718001,0.897180685,0.025011469,0.113300849,-0.206893676,-0.056440548,0.235593449,-0.677426691,-0.00625039,0.674382247,0.258635087,0.382452994,-0.094482237,-2.574586889,-0.029256969,-0.331632571,-0.700631742,0.341881515,-0.797375503,-0.391291617,0.1873493,-0.958916615,-0.773542066,-0.387926376,-0.283041582
Q13428-4,-0.274642033,0.430415234,0.391865258,0.008436933,0.173263731,-0.210488928,0.48985232,0.066392661,-0.718602486,-0.011114784,0.28880568,-0.002587476,-0.763349305,0.138133803,-0.0013727,0.148685798,0.107693351,-0.255374342,-0.148098928,0.050304971,0.271366457,-0.868705766,-0.037361829,0.210042702,0.29468363,0.419484527,-0.205163464,0.094697167,0.531923003
Q13438,0.681591991,-0.317588898,0.396401123,-0.251467583,0.481651395,0.442925891,-0.267710196,0.014587558,-0.326297932,-1.317524691,-0.545398708,-0.24002111,1.176748864,0.862125103,0.009463893,0.71643214,0.304727928,-0.344757528,-0.111250395,0.200731917,0.338450605,0.248960791,-0.793368335,0.221827312,-0.219366957,-0.587089882,0.461705633,0.549845252,-0.761787493
Q13442,0.275460993,-0.033003757,-0.03193208,-0.461515276,0.218494175,-0.411438137,0.354456595,0.30290679,-0.488902309,0.074088981,0.207928031,-0.085359121,0.138996377,-0.119495079,-0.452980316,-0.565996517,-0.240664967,-0.286394328,0.280718151,-0.712913723,0.072451207,0.112420948,0.154502668,0.411837658,0.131869995,-0.170103467,-0.193231914,0.124765365,0.119732194
Q13491-4,-0.487200601,0.005736542,-0.714315823,-4.078212293,-0.516272418,0.717136016,-1.984045943,-0.317561342,0.740233963,-1.972990623,0.585630392,0.665574075,1.584529621,0.019160328,-0.319337445,-0.182093705,-0.490910491,-2.298037379,1.130062639,0.290834384,0.170301144,1.221353835,-0.398763029,-0.779806938,-0.557258862,-0.565521934,-0.064090837,-0.979325084,0.419632036
Q13492,-0.839240743,NA,-0.095587631,0.269135783,-0.620062821,-1.173103208,-0.355378459,0.038153721,-0.625672176,-0.518944865,-0.68230478,0.529090555,NA,0.451880751,-1.15345886,0.243338658,NA,-0.182146576,0.126578222,0.19845337,0.580113817,-1.069504044,0.338334875,0.176758409,0.369504322,-0.082118048,0.21747141,-0.324670206,-0.31469822
Q13505,1.040241285,0.632855617,0.757675102,-0.678300015,0.275380842,-0.112060268,-1.122686669,-0.7793136,0.330101888,0.017835039,-0.587834761,-0.786555454,0.136877722,-0.924143289,1.00494676,-0.72076971,0.373956849,0.166092406,-0.417032605,-0.361646034,-1.508536541,-0.220010896,-0.298673218,-0.287915582,-0.885144401,-0.616718461,-0.746100315,0.254307822,-0.932730669
Q13510,-0.588646864,-0.529877397,-0.187249347,-0.316781182,0.630561891,1.048807635,0.239902964,0.785755113,0.53674201,1.080111995,-0.575048745,-0.96243972,NA,0.270276646,-0.575713955,1.01401178,0.953981785,0.496525066,0.169241341,-0.595719125,-1.357560925,1.059082508,-0.240515895,0.120772291,-0.401953867,0.981395558,0.414220303,-2.735827186,-0.008168954
Q13526,0.695225602,-1.295109438,-0.527570027,0.049991256,-0.809110915,1.328816007,0.265394967,0.568741847,-0.536917035,0.329491626,-0.985084508,0.058481816,-0.352142291,0.074001313,-0.003952325,-0.569531392,-0.355136723,0.091879481,0.89786216,0.008163586,-0.233757096,-0.183262275,-0.145309495,-0.685898386,-0.243910412,-0.15996477,0.263548908,0.130086514,-0.042100625
Q13561,-0.93205045,0.478329169,0.216436982,0.544990891,-0.421944293,-0.006686756,0.143947967,-0.215799363,0.127557573,-0.561738134,0.088218173,0.357404327,-0.875165883,0.363315347,-0.208838379,-0.018025368,-0.455727905,-0.267258599,0.081060279,0.117098144,0.178452622,-0.101619145,0.652722111,0.440969358,0.376816918,-0.070236949,-0.206105018,0.443426457,0.267586257
Q13615,0.2863773,-0.098202859,0.134312685,0.026483606,-0.130735565,-0.581108187,-0.07884499,0.145589789,-0.264566658,0.265478426,0.382930909,0.184455627,-0.269930581,0.043012086,-0.227798648,-0.02576661,-0.204975556,-0.202662171,0.420641807,0,-0.079934264,0.086843161,-0.399919022,-0.336225688,0.560290793,-0.15619122,-0.632608508,0.004489416,-0.572582482
Q13616,1.429597294,-0.432185207,0.390792161,0.562313642,-0.396695255,0.737260792,-0.174427811,-0.31855609,-0.95730776,-0.188273813,-0.325379951,-0.048830287,-0.685633561,-1.156802782,0.012234393,0.361823608,-0.206957896,-0.552208864,-0.035435491,0.111701165,0.012921456,0.766573565,-0.009121538,-1.55339204,-0.53985046,-0.234970429,1.743825249,0.90396417,-0.915164647
Q13618,-0.183859832,0.28448783,0.472436778,0.309239601,0.631203863,-0.948661489,0.726232019,0.348850355,0.456627597,-0.003486271,-0.698087462,0.399520155,0.343423421,0.141536789,0.337988436,-1.208025825,-0.192196164,0.160064934,-0.245839344,0.738813297,0.465266485,0.276983763,0.184402303,-0.743310629,0.340282798,-0.273476998,-1.044422891,-0.213768267,-0.303097955
Q13630,-0.07449894,-0.483691432,-0.006949727,-0.084699696,0.117303823,0.568968562,0.034377301,-0.10299561,-0.224024587,-1.090968645,0.32033742,-0.16649031,0.330677253,-0.425388902,0,0.128258092,-0.228486826,-0.040846668,-0.192890822,-0.192750477,0.055156748,0.468656758,0.261605986,0.413269903,-0.061535289,-0.304208509,0.795375156,-0.260357769,-0.169475566
Q13867,1.105913697,-1.151646217,-0.081576437,-0.289862557,0.096415804,0.863016682,-0.160439441,0.517838822,-0.059178029,-0.943123336,0.918298797,-0.462610032,0.728263736,0.112762253,0.757703988,-0.265742595,0.759733608,0.10212334,0.074207686,0.139010441,-0.070117176,0.025336489,-0.506495473,0.44224165,-1.265419695,0.678858545,0.95642387,-0.276488872,-0.876753561
Q13907,-0.534279055,-0.597422381,0.693112809,0.222826111,0.007326571,0.353188854,-1.162246951,-0.59728524,NA,0.700839404,0.055455892,-0.313219713,-0.714808994,-0.340747848,0.476851504,0.243067966,0.567549318,-1.507118329,0.16831776,-0.465913399,1.260100723,-1.734531189,0.234491341,0.304553108,0.387511942,0.686614647,-0.619781359,0.401822236,-0.107333165
Q14008,-0.375521518,0.086636371,0.042093633,-0.347633156,-0.821699234,0.137593838,-0.516322135,-0.729870116,-0.679234287,-0.029982389,-0.278295331,-0.162334403,0.633906944,0.450718452,-0.151667767,-0.105707868,0.083691649,0.283554735,-0.023771036,-0.195299265,0.249528294,0.217747263,-0.354042576,-0.429378487,-0.012962592,0.077752195,-0.172162592,-0.205596394,-0.126126424
Q14019,0.486183234,1.016317011,1.293177909,-0.777083247,-0.520749055,0.592605876,0.132242239,0.536328668,1.375852348,2.036502092,0.791067366,1.184103249,-0.539465839,0.746735767,1.488166058,-0.589601281,-0.272183162,-0.630242435,-0.694044263,-0.008610036,-0.103508115,0.708006598,-0.682662137,-0.237804218,-0.71912361,-0.532489715,-0.873096919,-0.828607347,0.260045983
Q14103,0.684808666,NA,1.454392615,0.142007794,0.849126339,1.58493447,-0.530017786,-0.238155046,0.467647598,2.007791222,-2.264257009,0.643415914,-0.14410216,0.041802027,0.036563339,-0.792596752,-0.011823763,-0.857791511,0.377002012,1.050392217,-3.298552883,NA,-1.332684497,-1.63484525,-2.000273592,-0.243449979,-0.276582844,NA,-0.298218536
Q14108,-0.043683667,-0.285927533,-0.336997641,-0.055931411,-0.071722254,-0.341194244,-1.165271444,0.603808324,0.410856005,-0.091088069,-0.109069611,-0.046595138,0.136519267,0,-0.548582917,0.492621699,-0.078467143,0.345729513,-0.633577078,0.179980418,-0.55098991,-0.864712105,0.012691777,-0.244576226,0.2228063,0.635277438,2.58764606,0.324481933,0.915210782
Q14165,0.928797705,0.681717682,0.195464495,0.776069506,0.587012606,-0.588031491,0.422444604,0.06591635,0.271975103,0.017643637,-0.126319393,-0.173803593,1.009971395,-0.158456786,-0.283574832,-0.767870607,0.426767602,-0.26667512,-0.131841053,-0.409068144,-0.654520045,NA,-0.30185529,-0.065878792,1.063992092,0.188297294,-0.572776652,0.398751719,-0.397798311
Q14166,0.077598811,-1.140722199,-0.158940261,0.123358234,-0.172508971,0.125079705,0.270678977,0.286673691,-0.231125715,-0.103056045,0.264348404,0.262054404,-0.639206839,-0.22821427,0.187755831,0.155222135,-0.362619283,0.361052052,0.137349515,0.056493409,0.022392004,-0.160295574,-0.057542259,0.220948333,-0.353191879,0.039990335,-0.359420259,-0.142956485,0.319396961
Q14203,0.612645649,0.28994186,0.723263195,0.443555988,0.290057947,-0.05306133,0.398778674,0.068359538,-0.042954785,-0.405423425,0.294821753,0.549688649,0.048904352,0,-0.738772065,-0.313041328,0.401762469,-1.083854314,-0.415531213,-0.002464419,-0.666321582,-2.976057408,-1.41813088,0.009010843,-0.336038213,-0.418282836,NA,-0.393400903,-0.086739559
Q14204,0.407464521,0.271976987,0.222156241,-0.113224764,-0.553842281,-0.19643932,-0.055747914,0.156666449,-0.248010373,0.030939099,0.243047994,-0.033556109,-0.169979977,0.035381344,-0.032325966,-0.020004701,0.176671733,-0.143073931,-0.032441656,-0.018320724,-0.372064948,0.097693662,0.021906382,0.248465314,-0.29772487,-0.106691362,-0.895679079,0,-0.577080717
Q14240,-0.643125119,0.155470243,0.290073448,-0.220034769,-0.177347515,0.416269059,0.233448567,-0.341541985,0.039393796,0.108214732,0.09249682,0.588343256,-0.229950107,0.210239193,0.406628588,0.159252731,-0.371485298,0.288764526,-0.309521725,-0.070154859,-0.003014018,0.999499799,0.318561402,-0.105109754,0.731005237,-0.69206449,-0.071869268,0.198770044,0.122168039
Q14257,-0.000150651,-2.083128982,-1.018175938,0.822687121,1.023542652,-2.54729525,0.223535609,-0.354554511,-0.499492069,0.985133351,0.386991611,0.78455932,0.853645792,-1.456501519,0.661708431,0.664909231,1.68831456,-0.509992073,0.626384987,-1.220146436,-0.961248227,-0.505006977,-0.17972295,-0.007966402,0.200721489,-0.779317968,-0.074573559,-1.159962395,-0.612608364
Q14558,-0.723869774,-0.385357989,0.774278541,-1.015880173,0.440885929,1.246075652,0.529136302,-0.248166727,-0.096144551,-0.052211017,-0.627719628,0.293257262,NA,-0.298494733,0.36726463,-0.501639564,-0.435598942,-0.568182035,0.114707549,0.187255732,NA,-1.666435327,-0.762839448,0.126139712,-0.183129596,0.441418859,0.347577494,-0.072815016,-0.052538891
Q14643-2,0.468284148,-0.013069857,-0.387516456,-0.60269409,0.319290452,-0.505423397,-0.795038524,-0.598169205,0.304973687,-0.595557742,0.09596092,-0.549129684,0.675683903,-0.670652471,0.202710186,-0.037518525,0.296370872,0.366254519,0.088351344,0.445908149,-0.701129082,-1.321867363,-0.209715253,-0.467981968,-0.264097112,0.008506877,0.436717891,0.476111275,0.20672903
Q14651,0.422581713,0.056868722,-0.080976498,0.034046031,-0.38284369,-0.471310226,0.480174719,-0.209249285,-0.712147859,0.254813831,0.289844813,-0.108465968,0.17630468,-0.269785523,0.429319321,0.735902512,-0.01221623,0.092316506,-0.401174611,0.011509678,0.012114268,-0.110028735,-0.015118565,0.766525267,-0.353717421,0.160147535,-0.244678287,-0.266991066,0.051940853
Q14677,0.801073298,1.276035709,-0.171862394,0.481841582,0.36739883,0.224651955,0.636287583,-0.038730802,-2.377256687,-0.10011113,0.895195675,-0.239677423,0.011783789,0.650274566,-0.112612205,-0.178847178,-0.317517468,0,0.542576811,-0.126384442,-1.526547832,-1.201015975,-0.854447988,-3.760495133,-0.1805747,-0.163581595,0.531536376,-1.157550287,-0.009098119
Q14696,-0.165743783,-0.643299618,-0.023446958,-0.275456686,-0.068632428,0.000244692,0.309551622,0.293797802,-0.22422288,-0.163111087,-0.318960605,0.008535294,-0.551834318,0.242118346,-0.558105499,0.02181891,-0.587822745,0.521673558,0.169673032,-0.169634609,0.830436405,-0.543164275,-0.154505826,0.396871592,0.124898871,0.396653382,0.827013502,0.565076285,0.405748238
